Communication_number,Social_unit,Part_exchange,Gesture_start_time,Duration_analysis_include,Mau_end_time,Outcome_time,Outcome,Sgn_ID,Rcp_ID,Signaller_age,Recipient_age,Goal_anon
320244,Issa,Unclear,3.684,Include,4.593,7.383,Exclude,ID_241,ID_85,11,24,Goal_9
320244,Issa,Unclear,6.038,Include,6.956,7.383,Exclude,ID_241,ID_85,11,24,Goal_9
320244,Issa,Unclear,7.383,Include,7.96,7.383,Exclude,ID_241,ID_85,11,24,Goal_9
320220,Issa,1_1,13.23,Include,14.748,17.603,GoalRecipient,ID_241,ID_98,11,29,Goal_10
320254a,Issa,1_2,14.182,ExcludeStart,14.481,17.458,TimeExcludeAmbiguous,ID_241,ID_127,11,19,Goal_10
320309,Issa,Unclear,25.738,Include,29.112,32.03,TimeExcludeRecipient,ID_241,Multiple individuals,13,NA,Goal_29
320309,Issa,Unclear,21.332,Include,24.468,32.03,TimeExcludeRecipient,ID_241,Multiple individuals,13,NA,Goal_29
320309,Issa,Unclear,32.03,Include,34.92,32.03,TimeExcludeRecipient,ID_241,Multiple individuals,13,NA,Goal_29
320028a,Issa,1_2,41.393,Exclude,42.428,43.573,TimeExcludeSignaller,ID_241,ID_202,13,15,Goal_21
320057,Issa,Unclear,0,ExcludeStart,0.279,3.396,GoalAmbiguous,ID_241,ID_202,13,15,Goal_2
320204,Issa,Unclear,3.819,ExcludeEnd,4.819,3.819,Exclude,ID_241,Unk,13,NA,Goal_9
320352,Issa,1_1,41.309,Include,42.033,44.12,GoalRecipient,ID_241,ID_234,12,5,Goal_10
101365,Sonso,1_1,0,Include,1.56,19.64,TimeExcludeRecipient,ID_242,ID_57,27,7,Goal_8
100005,Sonso,1_1,1.4,Include,2.36,2.88,GoalRecipient,ID_242,ID_60,30,18,Goal_1
100841,Sonso,1_1,2.4,Include,3.96,6,GoalRecipient,ID_242,ID_99,27,7,Goal_11
100012,Sonso,1_1,1.76,ExcludeEnd,2.88,2.84,TimeExcludeRecipient,ID_242,ID_109,30,16,Goal_1
330197a,Kanyawara,1_3,712.109,ExcludeEnd,713.57,716.156,GoalSignaller,ID_243,ID_116,22,32,Goal_8
330195,Kanyawara,1_1,365.39,Include,366.27,368.394,GoalAmbiguous,ID_243,ID_116,22,32,Goal_13
330198,Kanyawara,1_1,745.791,Include,747.097,748.373,GoalRecipient,ID_243,ID_116,22,32,Goal_7
330196,Kanyawara,1_1,458.256,Include,460.2,459.835,GoalAmbiguous,ID_243,ID_116,22,32,Goal_13
330195,Kanyawara,1_1,364.994,Include,366.714,368.394,GoalAmbiguous,ID_243,ID_116,22,32,Goal_13
330196,Kanyawara,1_1,458.505,Include,459.499,459.835,GoalAmbiguous,ID_243,ID_116,22,32,Goal_13
330197a,Kanyawara,3_3,714.593,Include,715.897,716.156,GoalSignaller,ID_243,ID_116,22,32,Goal_8
100838,Sonso,1_1,2.36,Include,3.2,3.92,GoalRecipient,ID_242,ID_145,27,16,Goal_11
330071,Kanyawara,1_1,198.817,Include,199.292,199.571,GoalAmbiguous,ID_243,ID_176,22,19,Goal_13
100237b,Sonso,2_2,4.4,Include,5.16,5.44,GoalRecipient,ID_242,ID_215,31,5,Goal_34
100184,Sonso,1_1,6.84,Include,7.56,8.04,GoalAmbiguous,ID_242,ID_215,30,4,Goal_34
330229,Kanyawara,1_1,61.6,ExcludeEnd,63.218,63.218,GoalRecipient,ID_243,ID_222,22,19,Goal_1
330076,Kanyawara,1_1,873.349,Include,874.848,882.953,GoalRecipient,ID_243,ID_239,22,6,Goal_6
330204b,Kanyawara,2_2,64.56,Include,66.758,67.717,GoalRecipient,ID_243,ID_239,21,5,Goal_6
330450,Kanyawara,1_1,851.828,Include,852.456,853.872,TimeExcludeRecipient,ID_243,ID_239,22,6,Goal_20
330075b,Kanyawara,2_2,797.766,Include,799.62,810.195,GoalRecipient,ID_243,ID_239,22,6,Goal_6
330074,Kanyawara,1_1,716.272,Include,717.222,720.49,GoalRecipient,ID_243,ID_239,22,6,Goal_6
330075b,Kanyawara,2_2,806.075,Include,806.983,810.195,GoalRecipient,ID_243,ID_239,22,6,Goal_6
330072b,Kanyawara,2_2,442.232,Include,443.149,444.303,GoalSignaller,ID_243,ID_239,22,6,Goal_6
330075b,Kanyawara,2_2,803.234,Include,804.059,810.195,GoalRecipient,ID_243,ID_239,22,6,Goal_6
330076,Kanyawara,1_1,875.517,Include,875.988,882.953,GoalRecipient,ID_243,ID_239,22,6,Goal_6
330245,Kanyawara,1_1,114.919,Include,115.713,115.981,GoalRecipient,ID_243,ID_239,22,6,Goal_20
330076,Kanyawara,1_1,879.597,Include,880.504,882.953,GoalRecipient,ID_243,ID_239,22,6,Goal_6
330249,Kanyawara,1_1,21.345,Include,22.296,23.753,TimeExcludeRecipient,ID_243,ID_239,22,6,Goal_20
330115,Kanyawara,1_1,816.232,ExcludeEnd,819.352,816.232,TimeExcludeRecipient,ID_243,ID_239,22,6,Goal_11
330073,Kanyawara,1_1,696.117,Include,696.779,698.998,GoalRecipient,ID_243,ID_239,22,6,Goal_30
330249,Kanyawara,1_1,23.753,Include,24.07,23.753,TimeExcludeRecipient,ID_243,ID_239,22,6,Goal_20
330074,Kanyawara,1_1,717.931,Include,718.285,720.49,GoalRecipient,ID_243,ID_239,22,6,Goal_6
330131,Kanyawara,1_1,478.532,Include,480.57,480.325,GoalRecipient,ID_243,ID_239,21,5,Goal_11
330076,Kanyawara,1_1,869.305,Include,871.6,882.953,GoalRecipient,ID_243,ID_239,22,6,Goal_6
330074,Kanyawara,1_1,719.154,Include,719.387,720.49,GoalRecipient,ID_243,ID_239,22,6,Goal_6
330076,Kanyawara,1_1,877.399,Include,878.344,882.953,GoalRecipient,ID_243,ID_239,22,6,Goal_6
101695,Sonso,1_1,0.16,ExcludeEnd,1.08,2.4,TimeExcludeRecipient,ID_242,ID_250,27,6,Goal_2
330038,Kanyawara,1_1,475.457,Include,475.652,474.585,Exclude,ID_244,ID_162,2,14,Goal_3
330038,Kanyawara,1_1,474.585,Include,475.185,474.585,Exclude,ID_244,ID_162,2,14,Goal_3
330258,Kanyawara,1_1,412.957,Include,413.596,412.957,Exclude,ID_244,ID_228,2,9,Goal_3
330024a,Kanyawara,1_2,74.785,Include,75.223,76.625,GoalSignaller,ID_244,ID_231,3,34,Goal_16
330168a,Kanyawara,1_2,37.587,Include,38.979,43.644,GoalAmbiguous,ID_244,ID_237,2,23,Goal_17
330168a,Kanyawara,1_2,38.614,Include,39.412,43.644,GoalAmbiguous,ID_244,ID_237,2,23,Goal_17
330154,Kanyawara,1_1,6.116,Include,6.716,7.196,GoalAmbiguous,ID_245,ID_6,41,32,Goal_13
330086a,Kanyawara,1_2,537.057,ExcludeEnd,540.642,541.675,TimeExcludeRecipient,ID_245,ID_20,41,48,Goal_7
330226,Kanyawara,1_1,762.816,Include,764.201,771.28,GoalRecipient,ID_245,ID_116,41,32,Goal_10
330226,Kanyawara,1_1,767.307,Include,768.256,771.28,GoalRecipient,ID_245,ID_116,41,32,Goal_10
330189b,Kanyawara,4_4,548.276,Include,548.828,550.445,GoalSignaller,ID_245,ID_229,41,14,Goal_21
330190,Kanyawara,1_1,622.054,Exclude,623.4,626.44,TimeExcludeSignaller,ID_245,ID_229,41,14,Goal_8
330134,Kanyawara,1_1,369.284,Include,370.604,372.972,GoalRecipient,ID_245,ID_229,41,14,Goal_7
330189b,Kanyawara,2_4,545.043,Include,546.404,550.445,GoalSignaller,ID_245,ID_229,41,14,Goal_21
330190,Kanyawara,1_1,621.905,Include,622.615,626.44,TimeExcludeSignaller,ID_245,ID_229,41,14,Goal_8
330202,Kanyawara,1_1,405.2,Include,405.96,416.318,GoalRecipient,ID_245,ID_232,41,10,Goal_7
330202,Kanyawara,1_1,403.888,Include,405.046,416.318,GoalRecipient,ID_245,ID_232,41,10,Goal_7
330202,Kanyawara,1_1,412.2,Include,413.061,416.318,GoalRecipient,ID_245,ID_232,41,10,Goal_7
330202,Kanyawara,1_1,411.192,Include,411.871,416.318,GoalRecipient,ID_245,ID_232,41,10,Goal_7
330202,Kanyawara,1_1,407.912,Include,409.014,416.318,GoalRecipient,ID_245,ID_232,41,10,Goal_7
330266,Kanyawara,Unclear,172.459,Include,173.29,172.459,Exclude,ID_245,Unk,41,NA,Goal_9
320241,Issa,1_1,28.244,Include,29.263,29.523,GoalRecipient,ID_246,ID_92,39,34,Goal_1
320211,Issa,1_1,23.957,Exclude,24.683,27.673,GoalSignaller,ID_246,ID_92,38,33,Goal_37
320211,Issa,1_1,24.052,Include,24.685,27.673,GoalSignaller,ID_246,ID_92,38,33,Goal_37
320211,Issa,1_1,23.128,ExcludeStart,23.715,27.673,GoalSignaller,ID_246,ID_92,38,33,Goal_37
320021b,Issa,2_2,3.467,Include,4.24,4.307,TimeExcludeAmbiguous,ID_246,ID_104,41,8,Goal_12
320024a,Issa,Unclear,2.954,Include,3.594,6,TimeExcludeAmbiguous,ID_246,ID_104,41,8,Goal_12
320159,Issa,1_1,6.537,Include,7.737,11.239,GoalRecipient,ID_246,ID_207,41,31,Goal_1
320319,Issa,1_1,5.697,Include,6.481,9.017,TimeExcludeRecipient,ID_246,ID_234,39,4,Goal_20
320283,Issa,Unclear,54.968,Exclude,55.144,53.636,Exclude,ID_246,ID_238,41,21,Goal_9
320283,Issa,Unclear,53.849,ExcludeEnd,54.149,53.636,Exclude,ID_246,ID_238,41,21,Goal_9
320283,Issa,Unclear,53.636,Include,54.316,53.636,Exclude,ID_246,ID_238,41,21,Goal_9
100208,Sonso,1_1,3.96,Include,5,6.68,TimeExcludeAmbiguous,ID_247,ID_45,10,5,NA
100207,Sonso,1_1,7.32,Include,8.8,9.44,GoalRecipient,ID_247,ID_45,10,5,NA
100970b,Sonso,2_2,18.12,Include,18.76,23.88,TimeExcludeAmbiguous,ID_247,ID_48,7,9,NA
101070,Sonso,1_1,114.48,Include,115.4,116.64,OtherSignaller,ID_247,ID_48,7,9,NA
101070,Sonso,1_1,114.16,ExcludeEnd,114.68,116.64,OtherSignaller,ID_247,ID_48,7,9,NA
100969,Sonso,1_1,15.52,Include,16.28,16.6,GoalAmbiguous,ID_247,ID_48,7,9,NA
100179,Sonso,1_1,3.12,Exclude,4.08,11.76,Exclude,ID_247,ID_59,10,33,Goal_9
101906,Sonso,1_1,17.84,Include,18.24,21.32,TimeExcludeRecipient,ID_247,ID_60,8,16,Goal_3
101954,Sonso,1_1,0.2,Exclude,0.64,0.64,TimeExcludeRecipient,ID_247,ID_60,8,16,Goal_3
101053a,Sonso,1_2,38.44,Include,41.64,52.12,TimeExcludeAmbiguous,ID_247,ID_60,7,15,NA
100103a,Sonso,1_2,7.32,Include,8.76,12.36,GoalAmbiguous,ID_247,ID_72,10,5,NA
100103a,Sonso,1_2,4.96,Include,5.6,12.36,GoalAmbiguous,ID_247,ID_72,10,5,NA
100265,Sonso,1_1,34.08,Include,35.76,36.28,TimeExcludeAmbiguous,ID_247,ID_72,10,5,NA
100265,Sonso,1_1,34.36,Include,35.16,36.28,TimeExcludeAmbiguous,ID_247,ID_72,10,5,NA
100103a,Sonso,1_2,6.52,Include,7.32,12.36,GoalAmbiguous,ID_247,ID_72,10,5,NA
100265,Sonso,1_1,32.96,Include,34.36,36.28,TimeExcludeAmbiguous,ID_247,ID_72,10,5,NA
100960,Sonso,1_1,20.24,Include,20.92,20.88,TimeExcludeAmbiguous,ID_247,ID_73,7,9,NA
100966a,Sonso,1_2,6.48,Include,7.12,7.4,TimeExcludeAmbiguous,ID_247,ID_73,7,9,NA
101455a,Sonso,1_2,0.96,Include,1.88,4.64,GoalAmbiguous,ID_247,ID_77,7,1,NA
101565b,Sonso,2_2,4.16,Include,5.24,8,GoalRecipient,ID_247,ID_77,7,1,NA
101453,Sonso,1_1,2.96,Include,3.8,6.4,OtherSignaller,ID_247,ID_77,7,1,NA
101455a,Sonso,1_2,0,Include,0.24,4.64,GoalAmbiguous,ID_247,ID_77,7,1,NA
100192,Sonso,1_1,29.519,Exclude,31.879,32.079,GoalRecipient,ID_247,ID_78,10,5,NA
100192,Sonso,1_1,29.559,Include,31.399,32.079,GoalRecipient,ID_247,ID_78,10,5,NA
101884,Sonso,1_1,9.96,ExcludeEnd,10.68,11.28,GoalAmbiguous,ID_247,ID_96,8,11,NA
101885,Sonso,1_1,18.04,Include,19.44,19.68,TimeExcludeRecipient,ID_247,ID_96,8,11,Goal_4
101884,Sonso,1_1,10.52,ExcludeEnd,10.72,11.28,GoalAmbiguous,ID_247,ID_96,8,11,NA
101957,Sonso,1_1,1.32,Include,1.76,2.08,OtherRecipient,ID_247,ID_96,8,11,NA
101966a,Sonso,1_2,17.2,Include,18.12,22.36,Exclude,ID_247,ID_96,8,11,Goal_4
101885,Sonso,1_1,19.52,Include,19.88,19.68,TimeExcludeRecipient,ID_247,ID_96,8,11,Goal_4
101461,Sonso,1_1,8.36,Include,10.2,15.24,GoalRecipient,ID_247,ID_96,7,10,NA
101966a,Sonso,1_2,18.12,Include,19.88,22.36,Exclude,ID_247,ID_96,8,11,Goal_4
101568,Sonso,1_1,0,Include,0.32,1.96,TimeExcludeAmbiguous,ID_247,ID_99,7,7,NA
101567a,Sonso,1_2,34.44,Include,35.52,37.48,GoalRecipient,ID_247,ID_99,7,7,NA
100017,Sonso,1_1,34.08,Include,35.64,36.44,GoalRecipient,ID_247,ID_99,10,10,Goal_11
101566a,Sonso,1_2,12.16,Include,12.84,17.48,GoalAmbiguous,ID_247,ID_99,7,7,NA
100016,Sonso,1_1,7.88,Include,9.8,9.8,GoalRecipient,ID_247,ID_99,10,10,Goal_11
101166,Sonso,1_1,22.4,Include,22.96,22.96,GoalAmbiguous,ID_247,ID_99,7,7,NA
101567a,Sonso,1_2,33.72,Include,34.88,37.48,GoalRecipient,ID_247,ID_99,7,7,NA
102057a,Sonso,1_2,0.24,Include,1.12,3.28,Exclude,ID_247,ID_100,8,6,NA
102056,Sonso,1_1,1.56,Include,3.24,3.28,Exclude,ID_247,ID_100,8,6,NA
102059a,Sonso,1_2,7,Include,7.88,12.16,GoalAmbiguous,ID_247,ID_100,8,6,NA
100885a,Sonso,1_2,13.76,Include,14.48,55.28,GoalAmbiguous,ID_247,ID_100,7,5,NA
102056,Sonso,1_1,1.04,Include,1.56,3.28,Exclude,ID_247,ID_100,8,6,NA
100885a,Sonso,1_2,4.92,Exclude,5.24,55.28,GoalAmbiguous,ID_247,ID_100,7,5,NA
101778,Sonso,1_1,8.119,Include,8.479,8.959,TimeExcludeRecipient,ID_247,ID_101,7,15,Goal_3
101778,Sonso,1_1,4.759,Include,5.239,8.959,TimeExcludeRecipient,ID_247,ID_101,7,15,Goal_3
100457a,Sonso,1_2,20.359,Include,20.999,23.839,GoalAmbiguous,ID_247,ID_101,7,15,NA
100456,Sonso,1_1,10.399,Include,12.079,12.199,GoalAmbiguous,ID_247,ID_101,7,15,NA
101778,Sonso,1_1,8.479,Include,8.839,8.959,TimeExcludeRecipient,ID_247,ID_101,7,15,Goal_3
101778,Sonso,1_1,8.359,Include,8.639,8.959,TimeExcludeRecipient,ID_247,ID_101,7,15,Goal_3
100233b,Sonso,2_2,36.4,ExcludeEnd,37.04,37.52,Exclude,ID_247,ID_109,11,17,Goal_14
100991a,Sonso,1_2,74.4,Include,74.76,76.56,Exclude,ID_247,ID_134,7,28,Goal_5
101924,Sonso,1_1,4.64,ExcludeEnd,6,9.04,TimeExcludeRecipient,ID_247,ID_145,8,17,Goal_3
102082,Sonso,1_1,6.76,Include,7.24,7.88,TimeExcludeRecipient,ID_247,ID_145,8,17,Goal_3
101722,Sonso,1_1,0,Include,0.68,1.6,GoalRecipient,ID_247,ID_164,7,5,NA
101288,Sonso,1_1,9.24,Include,10.28,14.92,GoalAmbiguous,ID_247,ID_164,7,5,NA
101288,Sonso,1_1,11.48,Include,12.6,14.92,GoalAmbiguous,ID_247,ID_164,7,5,NA
101289,Sonso,1_1,21.56,Include,22,29.12,Exclude,ID_247,ID_164,7,5,Goal_34
101287,Sonso,1_1,46.6,Include,47.36,59.88,GoalAmbiguous,ID_247,ID_164,7,5,NA
101278,Sonso,1_1,0,Exclude,0.56,0.52,Exclude,ID_247,ID_164,7,5,NA
101722,Sonso,1_1,0.68,Include,1.48,1.6,GoalRecipient,ID_247,ID_164,7,5,NA
101289,Sonso,1_1,24.28,Include,25.16,29.12,Exclude,ID_247,ID_164,7,5,Goal_34
101289,Sonso,1_1,23.04,Include,24.28,29.12,Exclude,ID_247,ID_164,7,5,Goal_34
101614b,Sonso,2_2,10.04,Include,10.56,11.48,GoalAmbiguous,ID_247,ID_164,7,5,NA
101614b,Sonso,2_2,5.88,Include,6.56,11.48,GoalAmbiguous,ID_247,ID_164,7,5,NA
101165,Sonso,1_1,0.08,Include,0.44,1.24,GoalAmbiguous,ID_247,ID_164,7,5,NA
101471,Sonso,1_1,53.28,Include,55.76,62.56,OtherRecipient,ID_247,ID_164,7,5,Goal_5
101471,Sonso,1_1,52.68,Include,53.28,62.56,OtherRecipient,ID_247,ID_164,7,5,Goal_5
101615,Sonso,1_1,14.6,Include,15.08,15.6,Exclude,ID_247,ID_164,7,5,NA
101614b,Sonso,2_2,10.56,Include,11.08,11.48,GoalAmbiguous,ID_247,ID_164,7,5,NA
101471,Sonso,1_1,51.56,Include,52.68,62.56,OtherRecipient,ID_247,ID_164,7,5,Goal_5
101181,Sonso,1_1,19.56,Include,20.24,22.04,GoalAmbiguous,ID_247,ID_164,7,5,NA
101182,Sonso,1_1,0,ExcludeEnd,0.96,3.88,TimeExcludeAmbiguous,ID_247,ID_164,7,5,NA
101289,Sonso,1_1,26.44,Include,27.16,29.12,Exclude,ID_247,ID_164,7,5,Goal_34
101471,Sonso,1_1,59.6,Include,62.28,62.56,OtherRecipient,ID_247,ID_164,7,5,Goal_5
102048b,Sonso,2_2,4.72,Exclude,5.28,5.16,TimeExcludeSignaller,ID_247,ID_188,8,11,Goal_12
102174a,Sonso,1_2,5.44,Include,5.84,7.44,GoalRecipient,ID_247,ID_194,8,12,Goal_2
101291,Sonso,1_1,4.04,ExcludeEnd,5.08,5.28,TimeExcludeRecipient,ID_247,ID_194,7,11,NA
101852,Sonso,1_1,46.68,Include,47.08,47.28,GoalRecipient,ID_247,ID_214,7,17,Goal_3
101771,Sonso,1_1,0,ExcludeStart,0.16,1.72,Exclude,ID_247,ID_214,7,17,Goal_14
101050,Sonso,1_1,1.359,Exclude,3.119,1.399,TimeExcludeAmbiguous,ID_247,ID_248,7,26,Goal_10
101031,Sonso,1_1,31.16,Include,31.92,47.08,Exclude,ID_247,ID_248,7,26,Goal_18
101031,Sonso,1_1,40,Include,40.12,47.08,Exclude,ID_247,ID_248,7,26,Goal_18
101031,Sonso,1_1,28.88,Include,29.88,47.08,Exclude,ID_247,ID_248,7,26,Goal_18
101031,Sonso,1_1,35.72,Include,36.24,47.08,Exclude,ID_247,ID_248,7,26,Goal_18
100997,Sonso,1_1,27,Include,28.12,89.24,OtherSignaller,ID_247,ID_248,7,26,Goal_18
100997,Sonso,1_1,73.4,Include,74.84,89.24,OtherSignaller,ID_247,ID_248,7,26,Goal_18
100997,Sonso,1_1,41.4,Include,42.04,89.24,OtherSignaller,ID_247,ID_248,7,26,Goal_18
100997,Sonso,1_1,37,Include,37.52,89.24,OtherSignaller,ID_247,ID_248,7,26,Goal_18
101031,Sonso,1_1,44.36,Include,44.84,47.08,Exclude,ID_247,ID_248,7,26,Goal_18
101031,Sonso,1_1,37.32,Include,38.16,47.08,Exclude,ID_247,ID_248,7,26,Goal_18
100997,Sonso,1_1,32.72,Include,33.08,89.24,OtherSignaller,ID_247,ID_248,7,26,Goal_18
101031,Sonso,1_1,41.36,Include,41.96,47.08,Exclude,ID_247,ID_248,7,26,Goal_18
100997,Sonso,1_1,47.28,Include,47.68,89.24,OtherSignaller,ID_247,ID_248,7,26,Goal_18
101031,Sonso,1_1,38.68,Include,39,47.08,Exclude,ID_247,ID_248,7,26,Goal_18
100997,Sonso,1_1,60.44,Include,61.24,89.24,OtherSignaller,ID_247,ID_248,7,26,Goal_18
100997,Sonso,1_1,55.08,Include,55.76,89.24,OtherSignaller,ID_247,ID_248,7,26,Goal_18
100455b,Sonso,2_3,41.04,Include,41.96,42,OtherSignaller,ID_247,ID_249,7,11,NA
101952a,Sonso,1_2,20.44,Include,21,23.92,Exclude,ID_247,ID_249,8,12,NA
101480,Sonso,1_1,66.64,Include,67.24,67.24,GoalAmbiguous,ID_247,ID_249,7,11,NA
101955,Sonso,1_1,77.64,Include,78.68,78.68,OtherSignaller,ID_247,ID_249,8,12,NA
101952a,Sonso,1_2,18,Include,20.4,23.92,Exclude,ID_247,ID_249,8,12,NA
101072a,Sonso,1_2,78.76,Include,79.4,87.76,TimeExcludeAmbiguous,ID_247,ID_249,7,11,NA
100446b,Sonso,2_2,1.639,Include,1.999,2.599,GoalAmbiguous,ID_247,ID_249,7,11,NA
100453a,Sonso,1_2,0.24,ExcludeStart,0.44,3.6,GoalAmbiguous,ID_247,ID_249,7,11,NA
100455b,Sonso,2_3,40.2,Include,40.96,42,OtherSignaller,ID_247,ID_249,7,11,NA
100423a,Sonso,1_2,223.64,Include,224.92,229.72,GoalAmbiguous,ID_247,ID_249,7,11,NA
100416,Sonso,1_1,38.56,Include,39.12,39.52,GoalAmbiguous,ID_247,ID_249,7,11,NA
101072a,Sonso,1_2,70.96,Exclude,71.8,87.76,TimeExcludeAmbiguous,ID_247,ID_249,7,11,NA
101072a,Sonso,1_2,74.32,Include,77.8,87.76,TimeExcludeAmbiguous,ID_247,ID_249,7,11,NA
100400a,Sonso,1_3,5.2,Include,5.76,12.68,TimeExcludeAmbiguous,ID_247,ID_250,7,6,NA
102128b,Sonso,2_3,3.2,Include,3.56,5.6,TimeExcludeAmbiguous,ID_247,ID_250,8,7,NA
100405,Sonso,1_1,40.36,Include,41.2,49,TimeExcludeAmbiguous,ID_247,ID_250,7,6,NA
100406b,Sonso,2_2,108.92,Include,109.2,109.92,GoalRecipient,ID_247,ID_250,7,6,NA
100412,Sonso,1_1,380.32,Include,381.56,406.76,GoalSignaller,ID_247,ID_250,7,6,NA
101272a,Sonso,3_3,256.48,Include,257.52,257.88,TimeExcludeAmbiguous,ID_247,ID_250,7,6,NA
100301,Sonso,1_1,60.64,Include,61.76,63.8,GoalAmbiguous,ID_247,ID_250,10,9,NA
101054,Sonso,1_1,41.04,Include,41.52,48.8,Exclude,ID_247,ID_250,7,6,NA
100412,Sonso,1_1,356.72,ExcludeStart,357.88,406.76,GoalSignaller,ID_247,ID_250,7,6,NA
101272a,Sonso,1_3,248.12,Include,250.16,257.88,TimeExcludeAmbiguous,ID_247,ID_250,7,6,NA
100412,Sonso,1_1,354.64,Exclude,356.48,406.76,GoalSignaller,ID_247,ID_250,7,6,NA
100846,Sonso,1_1,16.52,Include,16.96,22.92,TimeExcludeAmbiguous,ID_247,ID_250,7,6,NA
101825,Sonso,1_1,55.6,Include,56.84,59.32,GoalRecipient,ID_247,ID_250,7,6,Goal_5
100405,Sonso,1_1,41.64,ExcludeEnd,42.2,49,TimeExcludeAmbiguous,ID_247,ID_250,7,6,NA
100420b,Sonso,2_3,166.64,Include,167.12,172.76,GoalAmbiguous,ID_247,ID_250,7,6,NA
102252,Sonso,1_1,6.84,ExcludeEnd,8.04,9.68,TimeExcludeAmbiguous,ID_247,ID_250,8,7,NA
100412,Sonso,1_1,376,Include,376.84,406.76,GoalSignaller,ID_247,ID_250,7,6,NA
102252,Sonso,1_1,5.52,Include,6.6,9.68,TimeExcludeAmbiguous,ID_247,ID_250,8,7,NA
100847,Sonso,1_1,74.8,ExcludeEnd,75.96,78.28,TimeExcludeAmbiguous,ID_247,ID_250,7,6,NA
100301,Sonso,1_1,60.8,Include,62.04,63.8,GoalAmbiguous,ID_247,ID_250,10,9,NA
100406b,Sonso,2_2,107.6,Include,108.24,109.92,GoalRecipient,ID_247,ID_250,7,6,NA
101054,Sonso,1_1,43.12,Include,45.6,48.8,Exclude,ID_247,ID_250,7,6,NA
100407b,Sonso,2_2,145.88,Include,147.08,148.2,TimeExcludeAmbiguous,ID_247,ID_250,7,6,NA
101968b,Sonso,2_2,117.16,Include,118.28,118.16,TimeExcludeAmbiguous,ID_247,ID_250,8,7,Goal_4
100415,Sonso,1_1,29.4,Include,30.48,31.96,GoalAmbiguous,ID_247,ID_250,7,6,NA
101482b,Sonso,2_2,29.479,ExcludeEnd,31.039,34.319,GoalAmbiguous,ID_247,ID_250,7,6,NA
100401a,Sonso,1_2,54.2,Include,55.04,62.52,TimeExcludeAmbiguous,ID_247,ID_250,7,6,NA
100401a,Sonso,1_2,56.96,Include,58.12,62.52,TimeExcludeAmbiguous,ID_247,ID_250,7,6,NA
100402b,Sonso,2_2,82.84,ExcludeEnd,84.16,84.72,TimeExcludeAmbiguous,ID_247,ID_250,7,6,NA
101485,Sonso,1_1,113.319,Include,114.679,116.759,GoalSignaller,ID_247,ID_250,7,6,NA
100410,Sonso,1_1,185.72,Include,186.32,192.28,GoalAmbiguous,ID_247,ID_250,7,6,NA
100412,Sonso,1_1,380.32,Include,382.16,406.76,GoalSignaller,ID_247,ID_250,7,6,NA
101825,Sonso,1_1,56.44,Include,57.96,59.32,GoalRecipient,ID_247,ID_250,7,6,Goal_5
100399,Sonso,1_1,1.08,Include,2.84,8.16,GoalAmbiguous,ID_247,ID_250,7,6,NA
100412,Sonso,1_1,405.2,Include,405.76,406.76,GoalSignaller,ID_247,ID_250,7,6,NA
101272a,Sonso,1_3,254.48,Include,255.04,257.88,TimeExcludeAmbiguous,ID_247,ID_250,7,6,NA
100400a,Sonso,3_3,10.44,Include,11.6,12.68,TimeExcludeAmbiguous,ID_247,ID_250,7,6,NA
101272a,Sonso,1_3,252.72,Include,253.2,257.88,TimeExcludeAmbiguous,ID_247,ID_250,7,6,NA
100412,Sonso,1_1,405.2,Include,405.72,406.76,GoalSignaller,ID_247,ID_250,7,6,NA
100846,Sonso,1_1,20.44,Include,21.16,22.92,TimeExcludeAmbiguous,ID_247,ID_250,7,6,NA
101968b,Sonso,2_2,118.28,Include,119.04,118.16,TimeExcludeAmbiguous,ID_247,ID_250,8,7,Goal_4
100272,Sonso,1_1,6.2,Include,8.24,8.24,Exclude,ID_247,ID_251,10,16,Goal_24
100101,Sonso,1_1,18,Include,18.44,19.12,Exclude,ID_247,ID_251,10,16,NA
101420,Sonso,1_1,2.119,Include,2.639,3.839,GoalRecipient,ID_247,ID_251,7,13,Goal_10
100101,Sonso,1_1,3.28,Include,3.96,19.12,Exclude,ID_247,ID_251,10,16,NA
100862,Sonso,1_1,6.2,Include,7.48,11.72,GoalRecipient,ID_247,ID_251,7,13,Goal_11
101442,Sonso,1_1,4.48,Include,5.44,9,GoalRecipient,ID_247,ID_251,7,13,Goal_7
100118,Sonso,1_1,1.36,Include,2.04,5.4,OtherSignaller,ID_247,ID_251,10,16,Goal_18
100031,Sonso,1_1,2.36,Include,3.68,3.88,GoalRecipient,ID_247,ID_251,10,16,Goal_11
100417a,Sonso,1_2,102.36,Include,103.12,107,TimeExcludeAmbiguous,ID_247,ID_251,7,13,NA
101983,Sonso,1_1,12.959,Include,14.999,23.399,Exclude,ID_247,ID_251,8,14,Goal_7
101432,Sonso,1_1,6.24,Include,7,10.24,GoalRecipient,ID_247,ID_251,7,13,Goal_7
101437a,Sonso,1_2,1.96,Include,2.44,13.64,GoalRecipient,ID_247,ID_251,7,13,Goal_7
100117,Sonso,1_1,14.8,Include,17.04,17.56,GoalRecipient,ID_247,ID_251,10,16,Goal_18
101429,Sonso,1_1,2.32,Include,3.8,6,GoalRecipient,ID_247,ID_251,7,13,Goal_7
